client_id,age,region,months_with_bank,balance,transactions_last_month,mobile_app_logins,support_calls,has_credit,has_deposit,service_fee,churn
1796,26,Kutaisi,112,1876.33,87,28,5,0,1,5,0
1797,68,Batumi,54,1946.74,85,9,3,0,0,5,0
1798,65,Kutaisi,114,8352.28,112,31,1,0,0,0,0
1799,25,Rustavi,85,14195.68,77,22,7,0,0,0,0
1800,67,Kutaisi,86,6224.97,41,38,6,0,0,0,0
1801,40,Other,21,4904.13,44,8,2,0,0,10,0
1802,46,Tbilisi,108,9100.34,43,36,6,0,0,0,0
1803,35,Rustavi,50,13956.73,90,39,6,1,0,15,0
1804,48,Rustavi,94,12553.92,32,13,6,0,0,0,0
1805,47,Other,39,14932.25,59,3,1,1,1,0,1
1806,69,Kutaisi,20,338.53,85,19,2,0,0,5,0
1807,56,Tbilisi,88,1692.87,92,27,1,0,1,0,0
1808,52,Kutaisi,87,9142.02,82,13,6,1,0,5,0
1809,35,Batumi,7,12308.65,82,43,0,1,0,10,0
1810,59,Kutaisi,9,4278.67,69,33,6,0,0,0,0
1811,56,Rustavi,1,3588.17,108,12,0,0,0,10,0
1812,34,Tbilisi,26,11804.64,82,30,5,0,0,0,0
1813,31,Kutaisi,38,845.73,76,32,6,0,0,0,0
1814,48,Tbilisi,38,5540.74,25,38,3,1,0,0,0
1815,41,Tbilisi,118,7587.14,85,27,1,0,0,15,0
1816,52,Batumi,61,8405.23,20,24,6,0,0,0,0
1817,61,Batumi,44,10929.23,99,31,1,1,0,10,0
1818,62,Rustavi,86,5322.69,119,8,7,0,0,5,0
1819,51,Other,44,9190.27,1,27,6,0,1,0,1
1820,20,Tbilisi,74,8780.63,46,30,3,0,0,5,0
1821,54,Other,119,8214.24,107,16,6,0,0,10,1
1822,60,Rustavi,62,9607.25,29,22,4,0,0,10,0
1823,57,Tbilisi,6,3891.74,26,12,5,0,1,5,0
1824,43,Tbilisi,17,1269.73,70,9,7,0,0,10,0
1825,72,Other,51,1789.08,19,15,1,1,0,0,0
1826,40,Kutaisi,114,3368.74,49,5,7,1,0,15,0
1827,61,Batumi,38,7502.97,94,47,5,0,0,10,1
1828,56,Kutaisi,24,12606.64,22,10,1,0,0,10,0
1829,32,Other,51,10519.4,12,2,1,0,0,10,1
1830,73,Batumi,10,11835.61,80,27,4,0,1,5,0
1831,66,Kutaisi,72,5264.63,3,40,6,1,0,5,0
1832,21,Batumi,21,6069.81,13,14,0,0,1,5,0
1833,46,Tbilisi,70,5905.23,19,12,5,0,1,0,0
1834,39,Kutaisi,85,2878.1,12,41,3,0,0,5,0
1835,42,Batumi,57,918.25,2,44,5,0,0,0,0
1836,30,Batumi,39,8863.74,89,16,6,0,0,5,0
1837,35,Batumi,88,14838.25,89,6,4,1,1,0,0
1838,50,Kutaisi,33,2502.45,81,27,2,1,0,0,0
1839,33,Rustavi,59,700.27,95,37,7,1,0,0,0
1840,62,Kutaisi,18,11692.98,77,12,2,1,0,10,0
1841,59,Other,56,3788.79,46,16,4,1,1,0,0
1842,61,Kutaisi,92,12444.66,2,14,7,0,0,10,1
1843,19,Batumi,57,10559.05,0,35,6,0,0,0,1
1844,72,Tbilisi,116,14185.1,89,27,4,1,0,5,0
1845,52,Kutaisi,96,6133.91,23,14,0,0,0,0,0
1846,59,Kutaisi,76,9929.55,112,45,5,0,0,0,0
1847,51,Batumi,48,6972.82,34,10,6,0,1,5,0
1848,47,Tbilisi,42,9458.83,13,30,7,0,0,5,0
1849,72,Tbilisi,27,6743.98,66,3,5,0,0,0,1
1850,30,Other,74,2829.48,12,34,2,0,0,5,0
1851,30,Kutaisi,110,7618.46,46,33,6,0,0,10,0
1852,35,Tbilisi,52,7928.76,49,26,3,1,0,0,0
1853,49,Tbilisi,42,12159.06,77,9,5,0,0,0,0
1854,49,Rustavi,32,11032.81,84,29,1,1,0,5,0
1855,52,Rustavi,106,9956.87,25,44,7,0,0,0,0
1856,56,Tbilisi,26,1700.81,2,19,1,0,0,15,1
1857,63,Other,25,10809.24,50,28,0,0,0,5,0
1858,69,Tbilisi,75,7504.58,39,28,7,0,0,5,0
1859,46,Batumi,23,13411.49,67,22,6,0,0,5,0
1860,66,Kutaisi,98,13798.06,35,49,7,1,0,5,0
1861,46,Other,57,827.35,50,20,0,1,0,0,0
1862,70,Batumi,52,12309.62,106,47,7,1,0,15,0
1863,61,Other,104,565.46,0,42,6,0,0,5,0
1864,74,Batumi,87,5507.54,103,9,2,0,0,0,0
1865,33,Kutaisi,93,8134.5,110,40,3,0,1,5,0
1866,73,Kutaisi,31,2221.51,32,11,3,0,0,0,0
1867,61,Rustavi,64,11194.71,6,29,4,0,0,0,0
1868,64,Batumi,71,125.32,116,32,0,0,0,5,0
1869,74,Rustavi,104,2528.99,115,17,6,0,0,5,0
1870,27,Batumi,33,8711.95,51,13,5,0,0,5,0
1871,47,Rustavi,85,10715.81,119,21,1,0,0,0,0
1872,42,Kutaisi,2,13749.65,10,20,5,0,0,5,0
1873,56,Other,18,10582.45,26,0,1,0,0,0,0
1874,37,Rustavi,47,10076.69,13,48,2,1,0,5,0
1875,22,Batumi,33,5915.12,85,42,1,0,0,5,0
1876,18,Batumi,101,19.27,79,14,5,0,0,5,0
1877,47,Kutaisi,98,1802.39,45,35,7,0,1,10,1
1878,66,Batumi,84,8018.32,75,46,5,0,0,10,0
1879,20,Tbilisi,35,10126.95,112,21,3,1,0,15,0
1880,62,Other,51,6261.72,109,31,6,1,0,15,0
1881,31,Rustavi,114,10960.19,9,45,3,0,0,10,0
1882,73,Other,118,7827.93,23,32,0,0,0,15,0
1883,47,Kutaisi,18,1112.64,60,40,7,1,0,10,0
1884,67,Rustavi,110,2880.24,109,38,5,0,0,10,0
1885,21,Rustavi,88,12599.97,17,22,7,1,0,0,0
1886,35,Tbilisi,72,10873.69,85,42,7,0,0,0,0
1887,54,Kutaisi,30,13421.43,8,1,6,0,0,10,1
1888,42,Batumi,44,1763.36,16,1,2,1,1,5,0
1889,65,Tbilisi,53,14853.34,101,37,1,0,0,10,0
1890,18,Tbilisi,10,3141.1,103,28,0,0,1,0,0
1891,70,Other,87,176.7,57,45,4,0,0,0,0
1892,63,Other,52,14961.34,12,2,7,0,1,10,1
1893,32,Other,49,4216.11,49,38,4,1,0,15,0
1894,26,Tbilisi,11,10020.29,100,6,6,0,0,0,0
1895,32,Batumi,66,2650.23,5,35,1,0,0,10,0
1896,66,Rustavi,58,8703.43,84,28,1,1,0,10,0
1897,74,Other,90,13560.52,50,36,6,0,0,0,0
1898,41,Batumi,36,4802.72,35,48,1,0,0,0,0
1899,21,Kutaisi,33,10053.81,70,35,3,1,1,0,0
1900,29,Other,47,2818.55,99,22,1,1,0,0,0
1901,54,Rustavi,13,9371.93,24,44,4,0,0,5,0
1902,54,Kutaisi,40,5046.76,10,15,1,0,0,0,0
1903,60,Kutaisi,89,3168.12,43,47,5,1,0,0,0
1904,23,Rustavi,68,4697.73,13,30,6,1,0,10,0
1905,56,Other,42,2682.62,108,33,2,1,0,5,0
1906,73,Tbilisi,19,13528.74,28,49,4,0,1,5,0
1907,63,Rustavi,82,5957.8,73,0,2,0,0,0,0
1908,41,Rustavi,101,3679.19,49,17,4,0,0,10,0
1909,28,Rustavi,94,6726.12,111,39,7,1,0,10,0
1910,30,Kutaisi,19,4808.04,4,42,0,1,1,5,0
1911,51,Batumi,58,11166.29,71,14,5,0,0,15,0
1912,42,Tbilisi,23,14568.3,109,47,4,0,1,10,0
1913,24,Other,54,6570.5,68,48,7,0,0,10,1
1914,69,Other,80,12915.5,87,16,5,1,0,10,0
1915,21,Batumi,65,8487.95,103,43,4,0,0,0,0
1916,25,Rustavi,12,2358.53,56,9,2,0,0,0,0
1917,37,Tbilisi,24,10359.34,25,19,2,0,0,0,0
1918,46,Other,34,7701.52,5,5,6,0,0,0,0
1919,71,Other,53,9759.1,15,7,4,0,0,0,0
1920,70,Rustavi,8,13345.31,59,44,4,1,1,10,1
1921,68,Batumi,18,6606.52,99,33,3,1,1,0,0
1922,62,Tbilisi,57,13517.66,11,31,5,0,1,15,0
1923,63,Batumi,112,11260.04,74,41,5,0,1,5,0
1924,27,Batumi,5,7329.07,2,3,5,1,0,0,1
1925,60,Tbilisi,26,9048.33,62,43,5,0,0,5,0
1926,51,Tbilisi,30,4883.72,107,49,0,0,1,0,0
1927,74,Other,54,14753.96,63,38,0,1,0,15,0
1928,43,Other,13,10010.27,61,19,7,1,0,10,1
1929,58,Tbilisi,83,657.7,100,23,1,1,0,0,0
1930,66,Kutaisi,29,4899.33,5,23,4,0,0,15,0
1931,20,Other,3,9349.72,18,25,4,0,0,10,0
1932,73,Kutaisi,90,845.0,17,24,4,0,0,0,0
1933,23,Tbilisi,104,358.26,79,35,4,0,0,5,0
1934,22,Other,58,6750.36,86,6,5,1,1,5,0
1935,22,Batumi,76,4990.35,42,9,5,0,0,0,0
1936,71,Tbilisi,2,6574.48,100,46,0,1,0,10,0
1937,64,Rustavi,75,3940.4,72,11,2,0,0,0,0
1938,40,Kutaisi,108,2470.77,2,0,3,0,1,5,1
1939,66,Tbilisi,28,10337.15,71,49,5,1,0,0,0
1940,26,Tbilisi,82,7718.57,37,24,5,0,0,15,0
1941,52,Other,77,3002.31,67,15,6,0,1,10,0
1942,37,Other,101,4793.84,75,4,5,0,0,0,1
1943,66,Other,86,8877.12,43,18,2,0,1,0,0
1944,59,Rustavi,76,1083.44,94,3,2,0,0,0,0
1945,52,Other,2,2211.8,88,5,0,0,0,10,0
1946,67,Tbilisi,101,1098.68,116,25,5,0,0,0,0
1947,35,Other,7,12184.76,79,48,7,1,0,10,0
1948,34,Batumi,26,11286.14,62,38,6,0,0,15,0
1949,41,Other,90,11299.69,41,38,3,0,1,5,0
1950,20,Rustavi,88,10744.88,63,8,4,0,1,0,0
1951,49,Batumi,76,10040.78,53,44,5,0,1,0,0
1952,52,Tbilisi,16,7154.88,77,13,0,0,0,5,0
1953,55,Tbilisi,23,9634.17,76,47,0,0,1,5,0
1954,30,Kutaisi,40,575.42,104,8,7,0,0,5,0
1955,73,Batumi,60,9321.97,70,14,3,1,1,5,0
1956,64,Kutaisi,73,11668.17,75,36,6,1,0,0,0
1957,42,Batumi,32,7505.38,36,49,1,1,0,10,0
1958,26,Batumi,15,5362.7,113,19,0,0,1,0,0
1959,21,Rustavi,101,4161.4,3,7,2,0,1,5,0
1960,31,Kutaisi,13,9642.03,1,31,2,1,0,10,1
1961,54,Rustavi,5,10392.02,98,46,4,0,0,0,0
1962,51,Batumi,75,13064.51,43,20,0,1,0,10,0
1963,28,Tbilisi,74,5135.01,66,40,6,0,0,10,1
1964,58,Batumi,52,11546.58,67,18,4,0,0,5,0
1965,73,Rustavi,77,8420.34,101,28,0,1,0,0,0
1966,20,Kutaisi,41,13242.55,75,30,3,1,0,0,0
1967,45,Kutaisi,53,7917.18,82,5,5,1,0,0,0
1968,46,Rustavi,110,7764.45,73,3,6,1,0,0,1
1969,26,Kutaisi,50,8668.16,61,42,0,0,0,15,0
1970,20,Other,15,11239.73,0,28,6,0,0,5,1
1971,42,Tbilisi,106,14470.36,16,41,1,1,0,0,0
1972,51,Tbilisi,7,1103.45,15,2,6,0,0,15,1
1973,29,Tbilisi,40,801.52,8,0,6,0,0,10,1
1974,59,Kutaisi,28,14063.26,52,43,2,0,0,0,0
1975,26,Kutaisi,32,7948.13,72,14,3,0,0,0,0
1976,32,Batumi,99,9223.55,58,46,5,0,0,0,0
1977,57,Batumi,15,7236.35,118,20,5,0,0,15,0
1978,42,Tbilisi,112,1404.86,8,45,2,1,1,5,0
1979,22,Other,100,11521.34,11,30,6,1,0,10,0
1980,28,Batumi,85,11208.37,118,6,5,0,0,0,0
1981,51,Batumi,70,4675.55,40,16,4,0,0,10,0
1982,41,Kutaisi,65,4593.59,14,18,3,0,0,0,0
1983,32,Other,4,12567.62,65,38,1,0,1,15,0
1984,55,Tbilisi,11,1085.36,74,2,2,0,0,15,1
1985,25,Batumi,108,13216.58,10,29,0,0,0,0,0
1986,22,Other,26,3849.93,7,34,0,0,0,10,0
1987,65,Other,61,8894.77,54,28,0,0,0,10,0
1988,43,Tbilisi,37,14039.91,95,49,7,0,0,15,1
1989,35,Other,23,10171.84,5,13,3,0,1,0,0
1990,23,Other,93,6216.45,52,34,1,0,1,5,0
1991,54,Other,85,10343.01,19,27,5,0,0,10,1
1992,65,Batumi,112,5159.69,38,29,1,0,1,10,0
1993,30,Tbilisi,109,4158.88,98,25,1,1,0,0,0
1994,45,Other,109,14950.25,71,6,2,0,1,10,0
1995,22,Other,113,11261.85,113,38,3,1,1,0,0
1996,30,Batumi,91,9670.8,112,30,0,0,0,10,0
1997,34,Tbilisi,103,5329.34,106,4,2,1,0,0,0
1998,67,Kutaisi,40,737.41,33,34,5,0,0,0,0
1999,57,Batumi,77,465.85,56,49,1,1,0,5,0
2000,62,Tbilisi,23,8312.72,116,46,6,0,0,5,0
2001,49,Other,16,11430.49,119,13,0,1,1,5,0
2002,46,Tbilisi,94,8060.69,18,35,7,0,1,5,0
2003,68,Tbilisi,61,12611.78,70,26,3,0,0,0,0
2004,20,Tbilisi,68,501.4,30,23,4,1,1,0,0
2005,73,Kutaisi,104,5501.28,81,39,7,0,1,10,0
2006,57,Tbilisi,80,3556.06,39,28,1,1,0,0,0
2007,51,Kutaisi,31,6709.09,13,44,1,0,0,5,0
2008,57,Other,53,1085.65,102,21,1,0,0,5,0
2009,44,Kutaisi,106,14311.97,116,7,1,1,0,15,0
2010,30,Other,25,3348.83,99,14,0,0,0,10,0
2011,62,Other,44,13834.62,80,48,3,0,0,0,0
2012,50,Kutaisi,12,6388.4,36,4,7,1,1,10,1
2013,23,Batumi,90,14782.86,43,3,2,1,1,15,0
2014,41,Rustavi,101,8310.88,8,10,0,1,0,5,0
2015,36,Tbilisi,112,13962.49,57,17,3,0,1,15,0
2016,33,Rustavi,97,80.23,19,41,7,0,0,5,0
2017,57,Tbilisi,92,11223.58,108,48,2,0,1,5,0
2018,45,Tbilisi,9,13545.76,91,29,1,0,0,0,0
2019,50,Other,12,2095.81,49,14,3,1,0,5,0
2020,65,Tbilisi,69,1441.89,19,5,1,0,1,0,0
2021,58,Tbilisi,54,6368.59,104,15,6,0,0,0,0
2022,30,Kutaisi,116,14005.18,35,46,3,0,0,0,0
2023,60,Rustavi,54,8135.8,116,39,5,1,0,0,0
2024,62,Kutaisi,28,7911.85,26,8,4,1,0,0,0
2025,42,Tbilisi,56,2116.89,71,42,1,0,1,5,0
2026,70,Other,99,11.84,31,33,1,0,0,0,0
2027,59,Kutaisi,69,12152.1,0,26,1,1,1,15,1
2028,53,Kutaisi,98,1313.62,16,12,5,0,0,0,0
2029,44,Batumi,110,9507.75,8,35,0,0,0,5,0
2030,55,Tbilisi,98,13719.25,83,26,2,0,0,0,0
2031,24,Other,77,3129.78,44,8,1,0,0,0,0
2032,22,Kutaisi,103,9979.09,95,4,1,0,0,0,0
2033,60,Kutaisi,106,1180.48,65,21,7,1,0,5,0
2034,62,Other,109,9056.33,31,30,7,0,0,10,0
2035,74,Tbilisi,112,2458.98,44,2,0,0,0,0,0
2036,68,Batumi,58,11039.3,8,29,0,1,0,0,0
2037,48,Kutaisi,78,4518.47,29,20,4,1,0,0,0
2038,40,Batumi,75,6950.87,83,34,3,0,0,10,0
2039,59,Rustavi,42,8991.46,37,5,1,0,0,10,0
2040,27,Tbilisi,38,2569.1,59,27,3,0,0,0,0
2041,49,Rustavi,68,11124.57,0,31,6,0,0,0,1
2042,60,Rustavi,53,4539.61,4,41,0,0,0,15,0
2043,70,Rustavi,33,9935.58,62,36,0,0,0,0,0
2044,47,Tbilisi,71,2374.25,98,24,4,0,0,5,0
2045,56,Tbilisi,56,10321.76,35,31,2,0,0,0,0
2046,48,Other,105,1922.82,64,34,5,0,1,5,0
2047,35,Batumi,72,6380.35,77,21,5,0,0,15,1
2048,53,Batumi,101,3708.09,72,23,5,0,0,15,0
2049,19,Other,51,11225.63,93,38,0,0,0,10,0
2050,31,Other,74,3930.53,23,29,1,0,0,5,0
2051,30,Rustavi,43,13225.76,3,49,7,0,1,5,1
2052,46,Other,15,13377.3,113,31,4,0,0,0,0
2053,29,Kutaisi,38,2946.62,77,30,2,0,0,15,0
2054,56,Batumi,15,9207.69,88,22,6,0,0,10,0
2055,19,Other,5,1315.76,67,39,5,1,0,5,0
2056,49,Kutaisi,93,5873.06,24,32,4,1,0,0,0
2057,30,Kutaisi,83,10699.83,73,24,7,0,0,5,0
2058,63,Kutaisi,54,9891.35,98,35,7,1,0,15,1
2059,44,Kutaisi,51,9370.51,118,23,0,0,0,5,0
2060,66,Rustavi,10,4238.11,6,30,5,0,1,0,0
2061,58,Kutaisi,12,5670.37,105,38,2,1,1,0,0
2062,34,Rustavi,118,1544.19,12,45,6,0,0,0,0
2063,57,Rustavi,4,10785.34,67,12,3,0,0,15,0
2064,48,Kutaisi,95,7558.33,113,9,7,0,0,15,1
2065,51,Batumi,18,10631.48,42,22,7,0,0,15,0
2066,41,Kutaisi,80,3734.15,56,17,6,0,1,10,0
2067,62,Kutaisi,104,4866.57,35,31,7,0,0,5,0
2068,52,Kutaisi,36,5013.23,119,32,2,0,0,5,0
2069,65,Batumi,25,386.14,13,35,6,0,1,5,0
2070,23,Tbilisi,87,5115.72,81,27,1,0,1,10,0
2071,36,Tbilisi,76,12049.57,71,15,5,1,0,5,0
2072,47,Rustavi,98,13459.48,95,15,5,1,0,5,0
2073,24,Rustavi,36,7773.27,26,17,3,0,0,0,0
2074,27,Batumi,101,6832.53,105,7,6,0,0,0,0
2075,58,Other,67,462.37,36,41,3,1,1,10,0
2076,49,Tbilisi,9,13188.07,86,15,6,0,0,15,1
2077,51,Rustavi,61,195.15,70,10,5,0,0,5,0
2078,45,Tbilisi,53,14171.25,75,5,1,0,0,0,0
2079,32,Batumi,18,7338.24,24,0,7,1,1,15,1
2080,47,Batumi,43,5129.02,66,11,6,0,1,10,1
2081,54,Other,35,13863.28,89,37,3,0,1,5,0
2082,46,Other,63,365.86,3,27,0,0,0,5,0
2083,39,Batumi,119,8721.37,105,44,7,0,1,5,0
2084,21,Rustavi,98,8233.99,99,16,5,0,0,5,0
2085,37,Tbilisi,105,3289.81,78,0,2,0,0,10,1
2086,49,Kutaisi,78,6433.31,95,31,2,0,0,0,0
2087,53,Other,4,9783.96,92,7,7,0,1,0,0
2088,67,Kutaisi,93,10906.97,73,39,1,0,1,0,0
2089,21,Rustavi,41,10.75,84,42,0,1,0,0,0
2090,44,Other,45,14052.8,117,45,3,1,0,0,0
2091,34,Kutaisi,50,2467.88,15,23,6,0,1,0,0
2092,29,Rustavi,79,3503.71,110,9,5,0,0,0,0
2093,39,Tbilisi,28,3952.1,18,46,2,0,1,0,0
2094,34,Rustavi,42,567.3,28,38,2,0,0,0,0
2095,27,Other,80,1845.78,115,38,2,1,0,0,0
2096,71,Batumi,76,14795.25,50,9,2,0,0,5,0
2097,18,Tbilisi,116,4728.25,17,35,4,0,0,5,0
2098,39,Kutaisi,69,1729.52,57,24,1,1,0,0,0
2099,43,Other,98,1604.87,43,49,3,1,0,5,0
2100,73,Batumi,106,10791.9,15,9,5,0,0,15,0
2101,35,Rustavi,1,12818.53,64,18,5,0,0,15,0
2102,67,Batumi,39,3854.28,111,45,5,0,1,0,0
2103,31,Other,96,313.64,1,44,3,1,0,10,0
2104,64,Other,90,3346.35,55,14,1,1,0,0,0
2105,46,Batumi,17,847.74,78,15,7,0,1,0,0
2106,29,Rustavi,112,1550.92,102,1,7,0,0,0,1
2107,53,Batumi,91,6472.62,27,28,0,0,0,0,0
2108,52,Other,88,3448.78,64,3,6,0,0,5,1
2109,69,Other,35,7739.19,4,49,7,0,1,5,0
2110,29,Kutaisi,46,3802.41,105,28,6,0,1,10,1
2111,24,Kutaisi,42,14108.06,21,30,1,0,0,0,0
2112,46,Tbilisi,118,13589.16,116,16,2,1,1,0,0
2113,28,Other,39,8502.09,99,9,6,0,0,0,0
2114,50,Kutaisi,90,5316.36,109,26,2,0,0,0,0
2115,23,Batumi,49,5717.2,12,40,1,0,1,15,0
2116,64,Rustavi,62,6177.78,64,14,1,1,0,10,0
2117,32,Batumi,38,10913.69,15,43,3,0,1,15,0
2118,49,Rustavi,23,6774.58,118,30,3,1,0,5,0
2119,68,Kutaisi,22,12850.95,104,20,4,0,0,5,0
2120,28,Tbilisi,4,14161.42,85,40,5,1,1,0,0
2121,40,Batumi,49,5039.19,63,45,4,1,0,5,0
2122,43,Batumi,59,8410.42,31,44,5,0,1,5,0
2123,51,Batumi,73,1425.85,79,25,2,1,1,10,0
2124,63,Rustavi,68,3007.04,50,37,4,0,1,5,0
2125,51,Kutaisi,71,6201.99,78,35,4,0,0,0,0
2126,46,Batumi,87,3093.04,57,16,0,0,0,10,0
2127,21,Batumi,2,13148.41,45,2,1,0,1,10,1
2128,34,Tbilisi,49,2374.29,51,13,3,1,0,5,0
2129,52,Tbilisi,88,6834.91,105,48,4,1,0,5,0
2130,30,Kutaisi,104,9085.49,116,12,3,0,1,0,0
2131,58,Kutaisi,119,10377.96,62,40,5,0,0,5,0
2132,56,Other,95,5746.04,75,26,4,0,1,0,0
2133,32,Tbilisi,111,13036.49,59,0,5,0,0,0,1
2134,72,Other,31,8524.79,64,16,7,0,0,5,0
2135,46,Rustavi,111,6592.62,116,47,7,1,0,0,0
2136,46,Other,40,1008.61,80,49,4,0,0,10,0
2137,28,Batumi,48,6970.34,104,33,7,0,0,10,0
2138,69,Other,51,12311.04,54,13,6,1,0,0,0
2139,49,Kutaisi,43,9218.12,114,16,2,0,1,10,0
2140,19,Rustavi,98,12482.44,56,2,0,0,0,5,0
2141,64,Batumi,55,7410.18,113,33,5,0,0,0,0
2142,31,Other,88,1776.93,91,39,1,0,0,5,0
2143,37,Rustavi,49,204.6,70,24,1,1,0,5,0
2144,39,Rustavi,90,4548.29,72,1,2,0,0,5,0
2145,28,Batumi,80,10469.86,85,33,7,0,0,15,1
2146,44,Other,57,11853.9,25,25,2,0,0,5,0
2147,20,Rustavi,111,4436.29,116,30,7,0,0,15,0
2148,34,Rustavi,77,7434.81,11,8,6,1,0,5,0
2149,61,Tbilisi,15,6316.78,70,29,1,1,0,0,0
2150,73,Rustavi,27,6157.84,45,19,5,1,0,5,0
2151,45,Tbilisi,68,3470.23,46,20,1,0,0,0,0
2152,46,Other,80,2045.57,78,28,0,0,0,5,0
2153,38,Other,64,2950.33,37,24,4,0,0,5,0
2154,64,Other,94,829.99,20,37,7,0,0,5,0
2155,33,Kutaisi,108,2971.96,13,43,0,0,0,0,0
2156,54,Other,30,138.01,1,24,6,0,1,5,0
2157,37,Rustavi,36,9408.88,71,8,6,1,1,0,0
2158,23,Batumi,67,4745.63,108,38,7,0,0,5,0
2159,36,Tbilisi,86,14597.17,118,43,7,0,1,10,0
2160,74,Kutaisi,113,2905.76,69,25,1,0,0,15,0
2161,22,Other,86,5187.43,100,36,4,0,0,0,0
2162,20,Other,114,5367.62,100,15,1,0,0,5,0
2163,18,Batumi,114,126.77,32,36,0,0,0,5,0
2164,55,Batumi,119,12588.12,104,11,0,0,0,15,0
2165,32,Kutaisi,49,479.92,5,23,7,0,0,5,0
2166,51,Tbilisi,76,14102.7,115,25,5,1,1,0,0
2167,52,Other,55,13381.12,89,19,5,0,0,5,0
2168,66,Kutaisi,85,8032.83,102,8,0,0,0,5,0
2169,42,Rustavi,56,8153.93,104,22,4,0,0,10,0
2170,41,Rustavi,68,9806.67,36,38,7,0,1,10,1
2171,29,Kutaisi,95,5805.75,13,28,6,1,0,0,0
2172,35,Other,44,9708.33,36,30,5,0,0,15,1
2173,32,Kutaisi,31,671.53,7,18,5,0,0,0,0
2174,61,Other,58,810.71,102,19,3,1,0,15,0
2175,33,Batumi,87,6858.46,76,22,3,0,0,10,0
2176,44,Kutaisi,118,8244.33,12,42,5,0,0,5,0
2177,25,Other,53,13317.26,39,26,1,0,0,10,0
2178,63,Kutaisi,84,1569.91,106,29,4,0,0,0,0
2179,42,Kutaisi,79,12339.72,91,20,2,1,0,0,0
2180,34,Other,23,3150.71,57,43,5,0,0,0,0
2181,46,Other,28,5911.25,17,34,3,0,0,0,0
2182,70,Tbilisi,16,4749.04,56,48,4,0,0,5,0
2183,25,Kutaisi,37,6002.33,82,6,4,0,0,0,0
2184,32,Rustavi,21,2257.43,37,21,3,0,1,10,0
2185,44,Kutaisi,79,7553.55,31,9,7,0,0,5,0
2186,63,Kutaisi,17,12024.64,85,22,4,0,0,5,0
2187,67,Other,114,6623.01,65,14,7,0,0,5,0
2188,69,Kutaisi,37,7359.2,76,29,4,1,1,0,0
2189,24,Kutaisi,77,12731.51,86,33,3,0,0,0,0
2190,20,Rustavi,19,10590.87,24,12,0,0,0,0,0
2191,46,Other,30,7356.82,91,3,5,0,0,10,1
2192,61,Kutaisi,45,3865.43,57,17,1,1,0,5,0
2193,70,Batumi,18,13273.9,74,22,7,1,0,0,0
2194,41,Tbilisi,78,8655.31,32,32,2,1,1,10,0
2195,20,Rustavi,62,3317.21,87,33,1,0,0,0,0
2196,37,Kutaisi,36,4036.8,65,33,0,1,0,5,0
2197,63,Batumi,100,12047.0,29,35,6,0,0,5,0
2198,32,Kutaisi,84,662.18,80,34,0,0,0,10,0
2199,42,Kutaisi,52,14881.38,103,16,4,0,1,15,1
2200,47,Other,19,1955.28,33,27,1,1,0,10,0
2201,31,Other,109,11941.03,101,13,7,1,1,5,0
2202,24,Other,44,5921.63,85,33,7,1,0,0,0
2203,34,Batumi,7,7383.24,68,47,0,1,0,10,0
2204,61,Kutaisi,44,13209.76,47,10,1,0,0,5,0
2205,37,Tbilisi,117,6193.67,39,12,0,0,0,0,0
2206,53,Rustavi,68,8062.41,50,32,2,0,0,10,0
2207,26,Other,34,739.49,79,1,0,1,0,0,0
2208,55,Other,66,35.21,12,33,1,0,0,0,0
2209,65,Kutaisi,69,3672.0,89,28,4,1,0,15,0
2210,74,Kutaisi,55,10208.75,30,36,1,0,0,5,0
2211,39,Batumi,10,1818.97,115,3,3,0,0,0,0
2212,71,Batumi,96,1706.43,38,11,1,0,0,10,0
2213,70,Other,42,6164.41,62,25,2,0,1,10,0
2214,70,Kutaisi,41,9717.56,47,27,5,1,0,0,0
2215,19,Tbilisi,77,10681.08,86,2,2,0,0,5,0
2216,41,Rustavi,103,2676.76,47,19,2,0,0,10,0
2217,25,Kutaisi,69,1193.82,60,9,0,0,0,0,0
2218,28,Kutaisi,10,14105.96,11,17,2,0,0,5,0
2219,30,Batumi,10,3910.0,77,26,1,0,1,0,0
2220,34,Rustavi,102,12800.2,55,30,7,0,0,10,0
2221,25,Other,91,12952.37,17,26,5,1,0,10,0
2222,38,Kutaisi,60,11587.84,26,41,7,0,0,0,0
2223,35,Other,51,2532.5,27,0,6,0,0,10,1
2224,47,Kutaisi,21,12327.02,81,5,4,0,0,10,0
2225,35,Other,8,11538.76,79,10,6,0,1,0,0
2226,63,Rustavi,65,8950.84,51,33,2,0,0,5,0
2227,64,Batumi,92,5058.03,15,38,7,0,1,0,0
2228,48,Rustavi,113,3937.63,76,19,1,0,0,15,0
2229,55,Tbilisi,103,1828.34,57,20,0,0,0,5,0
2230,49,Batumi,78,7646.36,92,20,0,0,0,5,0
2231,28,Rustavi,85,8778.91,8,17,4,1,0,5,0
2232,62,Tbilisi,30,5390.08,25,20,4,1,1,5,0
2233,42,Kutaisi,85,7130.39,27,18,1,0,0,10,0
2234,50,Kutaisi,49,5452.72,104,3,4,0,1,5,0
2235,55,Other,9,9615.09,76,12,7,0,0,15,0
2236,58,Batumi,17,13518.89,35,17,7,0,0,5,0
2237,25,Kutaisi,69,2458.8,8,28,4,1,1,0,0
2238,28,Batumi,58,5721.13,46,24,0,1,0,15,0
