FREQ,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,Value,Year,Month
M,KAZ,Kazakhstan,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",31.040632,2000,1
M,KAZ,Kazakhstan,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",28.703752,2000,1
M,KAZ,Kazakhstan,FAO_CP_23014,Food price inflation,,2000,1
M,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",23.812742,2000,1
M,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",19.734948,2000,1
M,KEN,Kenya,FAO_CP_23014,Food price inflation,,2000,1
M,KGZ,Kyrgyz Republic,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",32.264117,2000,1
M,KGZ,Kyrgyz Republic,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",29.776569,2000,1
M,KGZ,Kyrgyz Republic,FAO_CP_23014,Food price inflation,,2000,1
M,KHM,Cambodia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",51.70695,2000,1
M,KHM,Cambodia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",40.170611,2000,1
M,KHM,Cambodia,FAO_CP_23014,Food price inflation,,2000,1
M,KIR,Kiribati,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",74.013487,2000,1
M,KIR,Kiribati,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",68.444037,2000,1
M,KIR,Kiribati,FAO_CP_23014,Food price inflation,,2000,1
M,KNA,St. Kitts and Nevis,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",66.478334,2000,1
M,KNA,St. Kitts and Nevis,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",60.231501,2000,1
M,KNA,St. Kitts and Nevis,FAO_CP_23014,Food price inflation,,2000,1
M,KOR,"Korea, Rep.",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",65.8397,2000,1
M,KOR,"Korea, Rep.",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",54.82127,2000,1
M,KOR,"Korea, Rep.",FAO_CP_23014,Food price inflation,,2000,1
M,KWT,Kuwait,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",59.796775,2000,1
M,KWT,Kuwait,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",49.192183,2000,1
M,KWT,Kuwait,FAO_CP_23014,Food price inflation,,2000,1
M,LAO,Lao PDR,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",35.850615,2000,1
M,LAO,Lao PDR,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",19.603598,2000,1
M,LAO,Lao PDR,FAO_CP_23014,Food price inflation,,2000,1
M,LBN,Lebanon,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",67.217598,2000,1
M,LBN,Lebanon,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",35.672865,2000,1
M,LBN,Lebanon,FAO_CP_23014,Food price inflation,,2000,1
M,LBR,Liberia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",23.657503,2000,1
M,LBR,Liberia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",16.756685,2000,1
M,LBR,Liberia,FAO_CP_23014,Food price inflation,,2000,1
M,LBY,Libya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",71.22326,2000,1
M,LBY,Libya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",73.407594,2000,1
M,LBY,Libya,FAO_CP_23014,Food price inflation,,2000,1
M,LCA,St. Lucia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",69.437551,2000,1
M,LCA,St. Lucia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",60.06823,2000,1
M,LCA,St. Lucia,FAO_CP_23014,Food price inflation,,2000,1
M,LKA,Sri Lanka,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",26.333727,2000,1
M,LKA,Sri Lanka,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",18.927786,2000,1
M,LKA,Sri Lanka,FAO_CP_23014,Food price inflation,,2000,1
M,LSO,Lesotho,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",38.280345,2000,1
M,LSO,Lesotho,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",26.744158,2000,1
M,LSO,Lesotho,FAO_CP_23014,Food price inflation,,2000,1
M,LTU,Lithuania,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",69.3462,2000,1
M,LTU,Lithuania,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",61.8202,2000,1
M,LTU,Lithuania,FAO_CP_23014,Food price inflation,,2000,1
M,LUX,Luxembourg,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",71.51115,2000,1
M,LUX,Luxembourg,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",67.95493,2000,1
M,LUX,Luxembourg,FAO_CP_23014,Food price inflation,,2000,1
M,LVA,Latvia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",54.91615,2000,1
M,LVA,Latvia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",48.40439,2000,1
M,LVA,Latvia,FAO_CP_23014,Food price inflation,,2000,1
M,MAC,"Macao SAR, China",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",61.632594,2000,1
M,MAC,"Macao SAR, China",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",48.922378,2000,1
M,MAC,"Macao SAR, China",FAO_CP_23014,Food price inflation,,2000,1
M,MAR,Morocco,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",78.074251,2000,1
M,MAR,Morocco,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",68.012139,2000,1
M,MAR,Morocco,FAO_CP_23014,Food price inflation,,2000,1
M,MDA,Moldova,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",27.349366,2000,1
M,MDA,Moldova,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",27.552468,2000,1
M,MDA,Moldova,FAO_CP_23014,Food price inflation,,2000,1
M,MDG,Madagascar,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",26.268965,2000,1
M,MDG,Madagascar,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",27.657665,2000,1
M,MDG,Madagascar,FAO_CP_23014,Food price inflation,,2000,1
M,MDV,Maldives,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",52.105176,2000,1
M,MDV,Maldives,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",31.318655,2000,1
M,MDV,Maldives,FAO_CP_23014,Food price inflation,,2000,1
M,MEX,Mexico,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",51.260301,2000,1
M,MEX,Mexico,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",43.310986,2000,1
M,MEX,Mexico,FAO_CP_23014,Food price inflation,,2000,1
M,MKD,North Macedonia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",70.744677,2000,1
M,MKD,North Macedonia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",71.386083,2000,1
M,MKD,North Macedonia,FAO_CP_23014,Food price inflation,,2000,1
M,MLI,Mali,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",66.957154,2000,1
M,MLI,Mali,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",60.613494,2000,1
M,MLI,Mali,FAO_CP_23014,Food price inflation,,2000,1
M,MLT,Malta,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",72.628771,2000,1
M,MLT,Malta,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",63.04,2000,1
M,MLT,Malta,FAO_CP_23014,Food price inflation,,2000,1
M,MMR,Myanmar,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",11.795161,2000,1
M,MMR,Myanmar,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",11.113068,2000,1
M,MMR,Myanmar,FAO_CP_23014,Food price inflation,,2000,1
M,MNE,Montenegro,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",62.954338,2000,1
M,MNE,Montenegro,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",70.924192,2000,1
M,MNE,Montenegro,FAO_CP_23014,Food price inflation,,2000,1
M,MNG,Mongolia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",24.23399,2000,1
M,MNG,Mongolia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",21.348754,2000,1
M,MNG,Mongolia,FAO_CP_23014,Food price inflation,,2000,1
M,MOZ,Mozambique,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",24.97871,2000,1
M,MOZ,Mozambique,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",22.688879,2000,1
M,MOZ,Mozambique,FAO_CP_23014,Food price inflation,,2000,1
M,MRT,Mauritania,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",42.304973,2000,1
M,MRT,Mauritania,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",36.388929,2000,1
M,MRT,Mauritania,FAO_CP_23014,Food price inflation,,2000,1
M,MSR,Montserrat,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",69.278589,2000,1
M,MSR,Montserrat,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",62.059137,2000,1
M,MSR,Montserrat,FAO_CP_23014,Food price inflation,,2000,1
M,MTQ,Martinique,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",77.401172,2000,1
M,MTQ,Martinique,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",71.239261,2000,1
M,MTQ,Martinique,FAO_CP_23014,Food price inflation,,2000,1
M,MUS,Mauritius,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",46.733544,2000,1
M,MUS,Mauritius,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",40.243677,2000,1
M,MUS,Mauritius,FAO_CP_23014,Food price inflation,,2000,1
M,MWI,Malawi,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",12.419046,2000,1
M,MWI,Malawi,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",16.387344,2000,1
M,MWI,Malawi,FAO_CP_23014,Food price inflation,,2000,1
M,MYS,Malaysia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",71.18791,2000,1
M,MYS,Malaysia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",62.710791,2000,1
M,MYS,Malaysia,FAO_CP_23014,Food price inflation,,2000,1
M,NAC,North America,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",71.399722,2000,1
M,NAC,North America,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",68.382506,2000,1
M,NAC,North America,FAO_CP_23014,Food price inflation,,2000,1
M,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",35.757755,2000,1
M,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",31.185112,2000,1
M,NAM,Namibia,FAO_CP_23014,Food price inflation,,2000,1
M,NCL,New Caledonia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",78.601587,2000,1
M,NCL,New Caledonia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",73.7539,2000,1
M,NCL,New Caledonia,FAO_CP_23014,Food price inflation,,2000,1
M,NER,Niger,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",72.308531,2000,1
M,NER,Niger,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",56.917964,2000,1
M,NER,Niger,FAO_CP_23014,Food price inflation,,2000,1
M,NGA,Nigeria,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",16.982216,2000,1
M,NGA,Nigeria,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",16.209368,2000,1
M,NGA,Nigeria,FAO_CP_23014,Food price inflation,,2000,1
M,NIC,Nicaragua,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",32.431988,2000,1
M,NIC,Nicaragua,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",24.831026,2000,1
M,NIC,Nicaragua,FAO_CP_23014,Food price inflation,,2000,1
M,NLD,Netherlands,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",73.55,2000,1
M,NLD,Netherlands,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",79.55,2000,1
M,NLD,Netherlands,FAO_CP_23014,Food price inflation,,2000,1
M,NOR,Norway,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",74.5,2000,1
M,NOR,Norway,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",77.6,2000,1
M,NOR,Norway,FAO_CP_23014,Food price inflation,,2000,1
M,NPL,Nepal,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",36.881064,2000,1
M,NPL,Nepal,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",30.346241,2000,1
M,NPL,Nepal,FAO_CP_23014,Food price inflation,,2000,1
M,NZL,New Zealand,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",70.033747,2000,1
M,NZL,New Zealand,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",68.866341,2000,1
M,NZL,New Zealand,FAO_CP_23014,Food price inflation,,2000,1
M,OMN,Oman,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",69.083222,2000,1
M,OMN,Oman,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",57.894104,2000,1
M,OMN,Oman,FAO_CP_23014,Food price inflation,,2000,1
M,PAK,Pakistan,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",29.668345,2000,1
M,PAK,Pakistan,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",24.39092,2000,1
M,PAK,Pakistan,FAO_CP_23014,Food price inflation,,2000,1
M,PAN,Panama,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",64.52164,2000,1
M,PAN,Panama,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",56.202372,2000,1
M,PAN,Panama,FAO_CP_23014,Food price inflation,,2000,1
M,PER,Peru,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",65.904199,2000,1
M,PER,Peru,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",60.280271,2000,1
M,PER,Peru,FAO_CP_23014,Food price inflation,,2000,1
M,PHL,Philippines,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",54.159182,2000,1
M,PHL,Philippines,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",50.401323,2000,1
M,PHL,Philippines,FAO_CP_23014,Food price inflation,,2000,1
M,PLW,Palau,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",60.695847,2000,1
M,PLW,Palau,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",58.090461,2000,1
M,PLW,Palau,FAO_CP_23014,Food price inflation,,2000,1
M,PNG,Papua New Guinea,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",39.478963,2000,1
M,PNG,Papua New Guinea,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",65.362708,2000,1
M,PNG,Papua New Guinea,FAO_CP_23014,Food price inflation,,2000,1
M,POL,Poland,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",67.870681,2000,1
M,POL,Poland,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",66.742774,2000,1
M,POL,Poland,FAO_CP_23014,Food price inflation,,2000,1
M,PRI,Puerto Rico,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",71.18936,2000,1
M,PRI,Puerto Rico,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",66.818855,2000,1
M,PRI,Puerto Rico,FAO_CP_23014,Food price inflation,,2000,1
M,PRT,Portugal,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",72.005423,2000,1
M,PRT,Portugal,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",78.380374,2000,1
M,PRT,Portugal,FAO_CP_23014,Food price inflation,,2000,1
M,PRY,Paraguay,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",36.172869,2000,1
M,PRY,Paraguay,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",27.697835,2000,1
M,PRY,Paraguay,FAO_CP_23014,Food price inflation,,2000,1
M,PSE,West Bank and Gaza,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",60.916292,2000,1
M,PSE,West Bank and Gaza,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",59.655063,2000,1
M,PSE,West Bank and Gaza,FAO_CP_23014,Food price inflation,,2000,1
M,PYF,French Polynesia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",81.986706,2000,1
M,PYF,French Polynesia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",64.906276,2000,1
M,PYF,French Polynesia,FAO_CP_23014,Food price inflation,,2000,1
M,QAT,Qatar,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",46.870693,2000,1
M,QAT,Qatar,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",65.592224,2000,1
M,QAT,Qatar,FAO_CP_23014,Food price inflation,,2000,1
M,REU,Reunion,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",88.534286,2000,1
M,REU,Reunion,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",76.605446,2000,1
M,REU,Reunion,FAO_CP_23014,Food price inflation,,2000,1
M,ROU,Romania,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",24.01,2000,1
M,ROU,Romania,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",30.483285,2000,1
M,ROU,Romania,FAO_CP_23014,Food price inflation,,2000,1
M,RUS,Russian Federation,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",18.827947,2000,1
M,RUS,Russian Federation,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",15.528725,2000,1
M,RUS,Russian Federation,FAO_CP_23014,Food price inflation,,2000,1
M,RWA,Rwanda,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",35.981024,2000,1
M,RWA,Rwanda,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",28.101298,2000,1
M,RWA,Rwanda,FAO_CP_23014,Food price inflation,,2000,1
M,SAS,South Asia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",31.96412,2000,1
M,SAS,South Asia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",31.899352,2000,1
M,SAS,South Asia,FAO_CP_23014,Food price inflation,,2000,1
M,SAU,Saudi Arabia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",66.646614,2000,1
M,SAU,Saudi Arabia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",54.860601,2000,1
M,SAU,Saudi Arabia,FAO_CP_23014,Food price inflation,,2000,1
M,SDN,Sudan,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",,2000,1
M,SDN,Sudan,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",,2000,1
M,SDN,Sudan,FAO_CP_23014,Food price inflation,,2000,1
M,SEN,Senegal,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",76.881099,2000,1
M,SEN,Senegal,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",63.851366,2000,1
M,SEN,Senegal,FAO_CP_23014,Food price inflation,,2000,1
M,SGP,Singapore,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",74.692817,2000,1
M,SGP,Singapore,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",70.863788,2000,1
M,SGP,Singapore,FAO_CP_23014,Food price inflation,,2000,1
M,SLB,Solomon Islands,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",33.757508,2000,1
M,SLB,Solomon Islands,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",33.829329,2000,1
M,SLB,Solomon Islands,FAO_CP_23014,Food price inflation,,2000,1
M,SLE,Sierra Leone,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",35.66522,2000,1
M,SLE,Sierra Leone,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",36.111917,2000,1
M,SLE,Sierra Leone,FAO_CP_23014,Food price inflation,,2000,1
M,SLV,El Salvador,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",64.808765,2000,1
M,SLV,El Salvador,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",52.719049,2000,1
M,SLV,El Salvador,FAO_CP_23014,Food price inflation,,2000,1
M,SMR,San Marino,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",71.381772,2000,1
M,SMR,San Marino,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",43.244583,2000,1
M,SMR,San Marino,FAO_CP_23014,Food price inflation,,2000,1
M,SOM,Somalia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",33.581528,2000,1
M,SOM,Somalia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",31.006865,2000,1
M,SOM,Somalia,FAO_CP_23014,Food price inflation,,2000,1
M,SRB,Serbia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",10.726143,2000,1
M,SRB,Serbia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",8.64711,2000,1
M,SRB,Serbia,FAO_CP_23014,Food price inflation,,2000,1
M,SSD,South Sudan,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",,2000,1
M,SSD,South Sudan,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",,2000,1
M,SSD,South Sudan,FAO_CP_23014,Food price inflation,,2000,1
M,STP,Sao Tome and Principe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",13.958172,2000,1
M,STP,Sao Tome and Principe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",10.410889,2000,1
M,STP,Sao Tome and Principe,FAO_CP_23014,Food price inflation,,2000,1
M,SUR,Suriname,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",16.152939,2000,1
M,SUR,Suriname,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",13.115615,2000,1
M,SUR,Suriname,FAO_CP_23014,Food price inflation,,2000,1
M,SVK,Slovak Republic,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",57.82744,2000,1
M,SVK,Slovak Republic,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",68.678324,2000,1
M,SVK,Slovak Republic,FAO_CP_23014,Food price inflation,,2000,1
M,SVN,Slovenia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",60.3,2000,1
M,SVN,Slovenia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",58.33,2000,1
M,SVN,Slovenia,FAO_CP_23014,Food price inflation,,2000,1
M,SWE,Sweden,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",82.28006,2000,1
M,SWE,Sweden,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",75.949054,2000,1
M,SWE,Sweden,FAO_CP_23014,Food price inflation,,2000,1
M,SWZ,Eswatini,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",32.333298,2000,1
M,SWZ,Eswatini,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",20.318997,2000,1
M,SWZ,Eswatini,FAO_CP_23014,Food price inflation,,2000,1
M,SXM,Sint Maarten (Dutch part),FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",64.324007,2000,1
M,SYC,Seychelles,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",38.333713,2000,1
M,SYC,Seychelles,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",34.894837,2000,1
M,SYC,Seychelles,FAO_CP_23014,Food price inflation,,2000,1
M,SYR,Syrian Arab Republic,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",20.581627,2000,1
M,SYR,Syrian Arab Republic,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",12.008553,2000,1
M,SYR,Syrian Arab Republic,FAO_CP_23014,Food price inflation,,2000,1
M,TCD,Chad,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",59.202162,2000,1
M,TCD,Chad,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",58.359478,2000,1
M,TCD,Chad,FAO_CP_23014,Food price inflation,,2000,1
M,TGO,Togo,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",69.598582,2000,1
M,TGO,Togo,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",65.787995,2000,1
M,TGO,Togo,FAO_CP_23014,Food price inflation,,2000,1
M,THA,Thailand,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",69.601957,2000,1
M,THA,Thailand,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",53.130204,2000,1
M,THA,Thailand,FAO_CP_23014,Food price inflation,,2000,1
M,TJK,Tajikistan,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",16.511018,2000,1
M,TJK,Tajikistan,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",13.212228,2000,1
